track_id,track_name,artist,album,genre,preview_url,cover_url,energy,danceability,tempo,popularity,acousticness,valence,duration_ms
6769649590,Plot Twist,Drake,ICEMAN,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/74/06/99/740699a4-79d6-0adb-eedd-bc2bd11071ea/mzaf_16819222938053497617.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/7f/39/61/7f396123-be56-bc11-eaab-976441808e58/26UMGIM63622.rgb.jpg/100x100bb.jpg,0.912,0.473,102.2,81,0.231,0.844,195678
6769649198,New Bestie,Drake,MAID OF HONOUR,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ac/23/6c/ac236c93-bf48-1184-3829-9538dc449ac5/mzaf_13443606009131460771.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/81/de/93/81de93ef-07f5-7f71-99ed-7ed35e58480a/26UMGIM63623.rgb.jpg/100x100bb.jpg,0.643,0.862,139.3,87,0.11,0.54,259865
6769648034,Prioritizing,Drake,HABIBTI,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2e/8b/8a/2e8b8a25-e299-9374-ab3d-07fa8d5003ea/mzaf_13509548791679372972.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c4/90/c4/c490c447-65be-b0d5-c4ae-869fc3e21a85/26UMGIM63617.rgb.jpg/100x100bb.jpg,0.489,0.801,110.7,96,0.238,0.507,233405
6769649588,What Did I Miss?,Drake,ICEMAN,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/73/14/9f/73149f4c-df5d-64f1-201e-60084711bd37/mzaf_2371427905086694386.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/7f/39/61/7f396123-be56-bc11-eaab-976441808e58/26UMGIM63622.rgb.jpg/100x100bb.jpg,0.651,0.595,113.8,84,0.218,0.572,194324
1833328840,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4b/07/28/4b07285f-b50c-7aff-cb40-2d732256b703/mzaf_16739866530441939982.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/100x100bb.jpg,0.94,0.469,136.4,96,0.16,0.633,226074
1440936016,Shake It Off,Taylor Swift,1989,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/04/86/32/048632f7-a5c5-0f5d-6213-a9e89c3a99b3/mzaf_8458239339293825693.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/89/4a/4a/894a4ab9-b0b0-9ea5-ca41-8da0b9b79453/14UMDIM03405.rgb.jpg/100x100bb.jpg,0.708,0.527,138.3,100,0.076,0.887,219209
1468058171,Cruel Summer,Taylor Swift,Lover,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/44/af/81/44af8168-9609-1b85-5048-ada08dceacf3/mzaf_1341699644335558812.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/100x100bb.jpg,0.832,0.672,138.8,77,0.023,0.665,178426
1452859427,You Belong With Me,Taylor Swift,Fearless (Platinum Edition),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/6a/e0/156ae0e7-2a35-e1c1-3ebc-c1c837651a50/mzaf_18380354397720038617.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/59/dc/cb/59dccbb0-73f9-701e-7b5b-58c902ddfe68/09UMDIM00338.rgb.jpg/100x100bb.jpg,0.504,0.483,83.9,96,0.309,0.566,231147
1440935808,Blank Space,Taylor Swift,1989,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/97/b4/f6/97b4f65f-f334-771c-a4f5-5e7b9b42634f/mzaf_17056874752218225925.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/89/4a/4a/894a4ab9-b0b0-9ea5-ca41-8da0b9b79453/14UMDIM03405.rgb.jpg/100x100bb.jpg,0.912,0.754,124.0,67,0.235,0.819,231833
1452859410,Love Story,Taylor Swift,Fearless (Platinum Edition),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c0/97/7c/c0977c44-63ae-ed3e-59fb-1c247a7fa4b0/mzaf_5342803791766217012.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/59/dc/cb/59dccbb0-73f9-701e-7b5b-58c902ddfe68/09UMDIM00338.rgb.jpg/100x100bb.jpg,0.528,0.88,97.1,80,0.268,0.642,235280
1833328845,Opalite,Taylor Swift,The Life of a Showgirl,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/69/ea/d8/69ead898-7583-9bca-8be9-5f4e2140783f/mzaf_6210909912602321477.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/100x100bb.jpg,0.991,0.443,138.4,53,0.034,0.895,235356
1440936036,Wildest Dreams,Taylor Swift,1989,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d0/91/84/d0918464-ed0d-eed2-89bd-1d3b2ebe85c5/mzaf_5128468383438758741.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/89/4a/4a/894a4ab9-b0b0-9ea5-ca41-8da0b9b79453/14UMDIM03405.rgb.jpg/100x100bb.jpg,0.602,0.454,136.2,59,0.287,0.561,220433
1440914010,Our Song,Taylor Swift,Taylor Swift (Bonus Track Version),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/38/42/8d/38428d9c-28f3-2b6b-51c3-3574e63243cd/mzaf_4136650510022149351.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/be/e1/48/bee148d6-d16c-d8f7-0173-d6cf6d684aa1/08PNDIM00678.rgb.jpg/100x100bb.jpg,0.631,0.869,106.6,64,0.488,0.655,201107
1440935349,I Knew You Were Trouble,Taylor Swift,Red,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c4/bf/06/c4bf0627-2238-8705-f712-167e1cc95a7d/mzaf_2642564076851602245.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/100x100bb.jpg,0.452,0.482,97.6,52,0.201,0.691,219721
1440936028,Bad Blood,Taylor Swift,1989,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/29/0c/b6/290cb6f1-ddc6-a36c-e120-753c175152d8/mzaf_9436312145049158466.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/89/4a/4a/894a4ab9-b0b0-9ea5-ca41-8da0b9b79453/14UMDIM03405.rgb.jpg/100x100bb.jpg,0.909,0.665,107.2,92,0.004,0.568,211933
1440935812,Style,Taylor Swift,1989,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e7/97/e5/e797e534-4b92-1ede-116f-78565732fb8b/mzaf_6239584281452429330.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/89/4a/4a/894a4ab9-b0b0-9ea5-ca41-8da0b9b79453/14UMDIM03405.rgb.jpg/100x100bb.jpg,0.641,0.849,125.1,50,0.093,0.797,231000
1440935564,We Are Never Ever Getting Back Together,Taylor Swift,Red,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d6/c8/64/d6c864a4-4bae-ee81-be9e-ef0beb97ccb1/mzaf_8891089632729595012.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/100x100bb.jpg,0.422,0.685,97.1,91,0.371,0.384,193144
1468058704,You Need To Calm Down,Taylor Swift,Lover,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e8/80/4f/e8804fa1-6118-74fd-4602-b96969ebef41/mzaf_5457103975229379192.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/100x100bb.jpg,0.667,0.893,129.7,63,0.131,0.76,171352
1468058173,Lover,Taylor Swift,Lover,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e0/db/47/e0db47b0-7f70-0631-0414-cd4777d2fb3e/mzaf_6362891154838442638.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/100x100bb.jpg,0.721,0.598,120.4,55,0.12,0.765,221300
1440925035,You Belong With Me,Taylor Swift,Fearless,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2c/6e/b8/2c6eb87b-a89c-98b0-f4c3-94846613b36b/mzaf_10934143866669182930.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/100x100bb.jpg,0.643,0.597,108.8,58,0.443,0.652,231133
1440934255,Look What You Made Me Do,Taylor Swift,reputation,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/26/64/3b26645a-2c49-f0c7-fa6d-be6ad83b0ae9/mzaf_4194244291813253017.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/e6/06/ebe606da-e00f-82d3-47f3-b79904eed541/17UM1IM24651.rgb.jpg/100x100bb.jpg,0.863,0.64,105.9,76,0.194,0.521,211859
1440935562,22,Taylor Swift,Red,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/95/e7/bb/95e7bb40-f0e3-11c1-08d4-73626d8d8e94/mzaf_6190233390504127357.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/100x100bb.jpg,0.441,0.549,100.0,72,0.499,0.544,232120
1440934254,Delicate,Taylor Swift,reputation,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a7/24/e8/a724e804-d5df-f7a7-24cc-09df9df57a79/mzaf_4087189896444308455.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/e6/06/ebe606da-e00f-82d3-47f3-b79904eed541/17UM1IM24651.rgb.jpg/100x100bb.jpg,0.762,0.821,138.6,56,0.068,0.859,232251
1440934248,...Ready For It?,Taylor Swift,reputation,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ec/4c/66/ec4c6665-6fdd-e31f-984d-60ab919e865b/mzaf_11118961438428757175.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/e6/06/ebe606da-e00f-82d3-47f3-b79904eed541/17UM1IM24651.rgb.jpg/100x100bb.jpg,0.976,0.815,117.6,82,0.287,0.687,208198
1650841515,Anti-Hero,Taylor Swift,Midnights (3am Edition),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e4/fb/8d/e4fb8d01-6ae3-c2af-4d1a-73ec21533336/mzaf_13870831216693120811.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/59/13/5c/59135ccc-8425-415c-7f89-8aeada60088e/22UM1IM22440.rgb.jpg/100x100bb.jpg,0.92,0.743,128.9,89,0.004,0.712,200690
1468058176,The Man,Taylor Swift,Lover,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/b7/c6/3bb7c6f7-d06f-f91c-7801-0ed0a6257e1c/mzaf_12747815097409700369.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/100x100bb.jpg,0.979,0.849,139.5,98,0.19,0.508,190363
1440920614,Enchanted,Taylor Swift,Speak Now,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/74/3c/e9/743ce91a-fa0d-1b7a-8558-85c4004022d2/mzaf_16021923754792372642.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d4/23/57/d423579f-24f7-5c82-ed10-fbfd21ceef25/10UMDIM00487.rgb.jpg/100x100bb.jpg,0.532,0.433,119.1,55,0.532,0.465,352187
1552791427,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8b/4c/b3/8b4cb3a5-b1d1-c82c-e6ab-48cc3969d4ff/mzaf_858711921713575608.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/100x100bb.jpg,0.539,0.521,88.3,73,0.261,0.567,235767
1440933520,Style,Taylor Swift,1989 (Deluxe Edition),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c7/79/81/c7798117-a0f6-0695-275f-95fd3ef4fdf4/mzaf_9965434137419857797.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a7/98/d8/a798d867-344d-2bf2-fbfe-d2d1412dcef8/14UMDIM03793.rgb.jpg/100x100bb.jpg,0.908,0.812,136.1,72,0.158,0.895,231000
1440880860,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN & Taylor Swift,Fifty Shades Darker (Original Motion Picture Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/94/14/20/94142074-e264-15cb-77ea-a0821d86c5ca/mzaf_5791146158719480684.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e5/9b/1e/e59b1eaa-92d3-df4b-73f2-9bd798feb630/17UMGIM01263.rgb.jpg/100x100bb.jpg,0.418,0.562,98.1,66,0.475,0.387,245653
1440920489,Back to December,Taylor Swift,Speak Now,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3c/23/f8/3c23f8f0-f470-7297-face-dd95e6092aff/mzaf_3771431232214548520.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d4/23/57/d423579f-24f7-5c82-ed10-fbfd21ceef25/10UMDIM00487.rgb.jpg/100x100bb.jpg,0.686,0.693,111.9,52,0.417,0.5,293027
1468058706,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c5/6f/e3/c56fe3a6-2f25-b545-6135-aaba0a838569/mzaf_1819099962104489735.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/100x100bb.jpg,0.732,0.708,115.5,75,0.17,0.878,193000
1440913991,Picture to Burn,Taylor Swift,Taylor Swift (Bonus Track Version),Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/40/93/22/4093227b-5416-0f84-2026-6f46e0684037/mzaf_10638365799445615051.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/be/e1/48/bee148d6-d16c-d8f7-0173-d6cf6d684aa1/08PNDIM00678.rgb.jpg/100x100bb.jpg,0.581,0.403,107.1,72,0.296,0.459,173067
1703843626,Taylor Swift,Walker Hayes,New Money,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/34/62/cc/3462cc02-d557-6a55-2b59-5a24a99711d0/mzaf_977374808595907014.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c5/17/e2/c517e2b6-3dec-615b-eb4f-2671f5b736fe/196871329293.jpg/100x100bb.jpg,0.478,0.754,91.2,95,0.39,0.696,201267
1544491998,Someone Like You,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ef/18/7b/ef187b7d-f487-e935-4ca1-af5748313710/mzaf_8455263230305249048.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.676,0.519,139.3,85,0.103,0.598,285240
1544491988,Set Fire to the Rain,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/81/19/83/811983ba-173c-84f4-4058-fae8340abcdf/mzaf_13432775834568786807.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.778,0.419,118.7,63,0.054,0.622,242974
1544491233,Rolling in the Deep,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9f/07/1d/9f071dc7-791c-c869-dfa2-06b25936a287/mzaf_11077490630806345321.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.774,0.763,112.5,91,0.057,0.712,228093
1590036021,Easy On Me,Adele,30,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/75/28/56/75285676-dbce-d91d-7b36-070084a3546b/mzaf_5286200244455841527.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/73/6d/7c/736d7cfb-c79d-c9a9-4170-5e71d008dea1/886449666430.jpg/100x100bb.jpg,0.674,0.879,127.8,52,0.091,0.772,224695
1544494392,Hello,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/93/22/22/93222271-8d55-d923-e0ff-b2964a5abefe/mzaf_3513742103157153222.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.777,0.622,105.4,77,0.053,0.593,295502
1544494407,When We Were Young,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/1e/0f/d8/1e0fd875-e1fc-9b77-5f5e-4d9359a5a774/mzaf_580219759176119454.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.941,0.837,104.1,59,0.086,0.629,290900
1544494731,Love in the Dark,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/26/9e/47/269e47a3-f458-d46d-124b-25c8dda59407/mzaf_7793119925951493430.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.801,0.701,135.4,87,0.277,0.787,285935
1544494912,All I Ask,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/b6/06/54/b60654b9-7ab7-9d6a-0d9a-eec33781d1a1/mzaf_10039606651611271447.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.805,0.81,100.5,71,0.097,0.578,271800
1545382295,Chasing Pavements,Adele,19,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/be/21/a7/be21a789-a4f6-b5aa-c2bb-a77f122702b8/mzaf_6617745408552180450.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/93/3b/dd/933bddde-bd73-0fd2-70f5-f4cf683c34f7/191404093863.png/100x100bb.jpg,0.98,0.633,122.2,100,0.002,0.525,210507
1544494394,Send My Love (To Your New Lover),Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/a9/09/7d/a9097de1-f60b-2e69-bd1c-9f0bca6c0061/mzaf_3701092305308944409.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.778,0.691,133.7,57,0.2,0.569,223079
1545382976,Make You Feel My Love,Adele,19,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/7b/36/8a/7b368ad0-752e-fdea-ea87-8e307cf63e3c/mzaf_5613332574982277356.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/93/3b/dd/933bddde-bd73-0fd2-70f5-f4cf683c34f7/191404093863.png/100x100bb.jpg,0.901,0.682,114.8,62,0.006,0.563,212040
1544494722,Water Under the Bridge,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/27/9c/b3/279cb347-d2f8-e82f-9f2c-e6fda8f47a34/mzaf_16992621095707028521.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.653,0.779,116.2,63,0.284,0.523,240439
566322365,Skyfall,Adele,Skyfall - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a8/f3/65/a8f365f6-9046-8e0a-78ba-5fa964b57ab6/mzaf_8633278038526787975.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/b3/fe/cf/b3fecf76-0359-8e14-0651-4b101fc68a3f/886443673632.jpg/100x100bb.jpg,0.719,0.668,134.8,81,0.291,0.678,286082
1544491234,Rumour Has It,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b8/1b/91/b81b9194-3614-04cc-18bd-b653fadb05ff/mzaf_5784661747433425792.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.937,0.51,121.9,59,0.104,0.639,223267
1544491235,Turning Tables,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/20/4f/ba/204fba6d-4c59-c918-4d3a-4b54cccc4717/mzaf_14754993233918272789.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.67,0.852,110.4,86,0.152,0.858,250000
1544491995,One and Only,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/26/b0/54/26b0549c-ac6b-6c05-c93c-40cea9a46c43/mzaf_7826805358339553927.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.866,0.645,134.5,80,0.078,0.517,348227
1544491987,Don't You Remember,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/14/71/d9/1471d9e6-d65a-23d7-1b8d-b2dfdd171e75/mzaf_15046944444239976268.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.688,0.875,102.6,86,0.126,0.616,243200
1590036026,My Little Love,Adele,30,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/1b/0d/83/1b0d83b8-9e18-0c98-7a12-c1e259e40cb0/mzaf_17575558298326388991.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/73/6d/7c/736d7cfb-c79d-c9a9-4170-5e71d008dea1/886449666430.jpg/100x100bb.jpg,0.838,0.757,120.2,67,0.069,0.634,389107
1590036031,Oh My God,Adele,30,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/0e/04/ea/0e04ea1a-a423-6c57-89ad-9b0288ba3857/mzaf_550362371034054579.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/73/6d/7c/736d7cfb-c79d-c9a9-4170-5e71d008dea1/886449666430.jpg/100x100bb.jpg,0.691,0.721,100.2,52,0.157,0.502,225149
1590036250,I Drink Wine,Adele,30,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/88/b9/94/88b99485-c67d-efcc-95cb-ce7221437772/mzaf_8510685023029319351.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/73/6d/7c/736d7cfb-c79d-c9a9-4170-5e71d008dea1/886449666430.jpg/100x100bb.jpg,0.905,0.512,103.1,61,0.004,0.784,376169
1590036269,To Be Loved,Adele,30,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/72/59/ff/7259ff17-aefa-7e51-549c-a8154b17f8b8/mzaf_15749203487088756825.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/73/6d/7c/736d7cfb-c79d-c9a9-4170-5e71d008dea1/886449666430.jpg/100x100bb.jpg,0.783,0.826,102.9,86,0.245,0.806,403962
1544494401,I Miss You,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/94/37/5c/94375c44-3414-dfd0-02aa-f4c2de0ddf46/mzaf_15087888073489749031.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.699,0.72,115.0,88,0.126,0.829,348625
1544491996,Lovesong,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cb/e1/6f/cbe16fdb-b8f1-09d7-27b3-40aa2850308f/mzaf_6626315549193042816.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/ca/25/ebca2596-cd1e-b295-91a3-771c868d0a79/191404113868.png/100x100bb.jpg,0.83,0.54,124.7,71,0.049,0.725,316240
1544494717,Remedy,Adele,25,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/23/e6/04/23e6047e-0370-616e-7145-f465fc9db8aa/mzaf_5595455381146780112.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/8c/24/088c2405-2e33-801b-5c38-e967f2c01e69/191404113974.png/100x100bb.jpg,0.615,0.566,113.4,58,0.04,0.644,245427
